No.;Time;Source;Destination;Protocol;Length;Info
301;2.333058;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
302;2.333405;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
303;2.333408;192.168.43.84;140.213.63.45;QUIC;80;Protected Payload (KP0), DCID=3ca6483874d56de3
304;2.334555;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
305;2.334555;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
306;2.334555;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
307;2.334555;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
308;2.337544;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
309;2.33782;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
310;2.33782;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
311;2.338005;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
312;2.33814;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
313;2.338207;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
314;2.338207;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
315;2.338207;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
316;2.338207;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
317;2.33844;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
318;2.34044;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
319;2.34044;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
320;2.340719;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
321;2.340825;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
322;2.340899;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
323;2.341305;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
324;2.342926;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
325;2.364684;192.168.43.84;140.213.63.45;QUIC;76;Protected Payload (KP0), DCID=3ca6483874d56de3
326;2.369106;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
327;2.369774;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
328;2.369774;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
329;2.369774;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
330;2.392543;192.168.43.84;140.213.63.45;QUIC;76;Protected Payload (KP0), DCID=3ca6483874d56de3
331;2.3947;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
332;2.395135;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
333;2.395702;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
334;2.39592;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
335;2.39592;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
336;2.39592;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
337;2.39611;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
338;2.396243;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
339;2.396243;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
340;2.396243;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
341;2.396541;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
342;2.396762;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
343;2.397003;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
344;2.397114;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
345;2.39808;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
346;2.399222;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
347;2.399222;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
348;2.399222;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
349;2.399222;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
350;2.399222;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
351;2.399222;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
352;2.399222;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
353;2.399222;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
354;2.399682;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
355;2.399682;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
356;2.399992;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
357;2.399992;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
358;2.399992;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
359;2.399992;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
360;2.399992;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
361;2.399992;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
362;2.399992;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
363;2.399992;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
364;2.399992;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
365;2.400062;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
366;2.399992;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
367;2.399992;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
368;2.399992;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
369;2.399992;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
370;2.400657;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
371;2.40078;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
372;2.40078;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
373;2.40078;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
374;2.40078;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
375;2.401317;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
376;2.402236;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
377;2.425305;192.168.43.84;140.213.63.45;QUIC;76;Protected Payload (KP0), DCID=3ca6483874d56de3
378;2.448762;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
379;2.449607;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
380;2.449607;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
381;2.449607;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
382;2.461684;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
383;2.461913;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
384;2.47051;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
385;2.470614;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
386;2.471696;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
387;2.471696;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
388;2.471696;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
389;2.471696;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
390;2.471696;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
391;2.472025;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
392;2.473521;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
393;2.473521;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
394;2.473521;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
395;2.473521;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
396;2.473521;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
397;2.473521;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
398;2.473521;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
399;2.473521;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
400;2.473852;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
401;2.474155;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
402;2.475945;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
403;2.481946;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
404;2.481946;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
405;2.481946;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
406;2.481946;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
407;2.481946;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
408;2.482597;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
409;2.482597;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
410;2.482597;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
411;2.482597;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
412;2.482597;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
413;2.482893;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
414;2.483065;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
415;2.483065;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
416;2.483065;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
417;2.483065;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
418;2.483065;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
419;2.483065;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
420;2.483065;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
421;2.483065;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
422;2.483065;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
423;2.483065;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
424;2.483588;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
425;2.48373;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
426;2.48373;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
427;2.483883;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
428;2.483923;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
429;2.483923;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
430;2.483923;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
431;2.483923;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
432;2.483923;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
433;2.483923;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
434;2.484262;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
435;2.484386;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
436;2.484386;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
437;2.484386;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
438;2.484386;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
439;2.484604;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
440;2.484722;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
441;2.484722;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
442;2.484788;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
443;2.485797;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
444;2.497226;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
445;2.497226;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
446;2.497226;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
447;2.497226;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
448;2.497226;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
449;2.497226;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
450;2.497226;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
451;2.497226;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
452;2.497226;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
453;2.497226;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
454;2.497742;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
455;2.497742;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
456;2.497742;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
457;2.497742;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
458;2.497742;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
459;2.498021;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
460;2.498271;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
461;2.498839;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
462;2.498839;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
463;2.498839;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
464;2.498839;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
465;2.498839;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
466;2.498839;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
467;2.498839;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
468;2.498839;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
469;2.498839;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
470;2.498839;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
471;2.499065;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
472;2.49936;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
473;2.500305;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
474;2.501289;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
475;2.501289;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
476;2.501289;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
477;2.501289;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
478;2.501289;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
479;2.501289;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
480;2.501289;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
481;2.501289;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
482;2.501289;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
483;2.501289;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
484;2.501668;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
485;2.501668;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
486;2.501668;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
487;2.501668;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
488;2.501668;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
489;2.501956;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
490;2.502105;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
491;2.502105;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
492;2.502178;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
493;2.503571;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
494;2.503571;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
495;2.503571;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
496;2.503571;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
497;2.503571;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
498;2.503571;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
499;2.503571;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
500;2.503571;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
501;2.503571;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
502;2.503571;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
503;2.504152;192.168.43.84;140.213.63.45;QUIC;80;Protected Payload (KP0), DCID=3ca6483874d56de3
504;2.504621;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
505;2.504621;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
506;2.504621;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
507;2.504621;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
508;2.504621;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
509;2.504621;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
510;2.505176;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
511;2.505841;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
512;2.506636;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
513;2.506636;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
514;2.506636;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
515;2.507784;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
516;2.508144;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
517;2.508485;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
518;2.508485;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
519;2.508485;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
520;2.508485;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
521;2.512391;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
522;2.512658;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
523;2.512658;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
524;2.512658;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
525;2.512658;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
526;2.512936;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
527;2.512936;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
528;2.512936;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
529;2.513213;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
530;2.513236;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
531;2.513367;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
532;2.513522;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
533;2.513522;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
534;2.523677;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
535;2.524022;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
536;2.524235;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
537;2.524735;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
538;2.52491;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
539;2.52491;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
540;2.525106;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
541;2.525302;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
542;2.52835;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
543;2.52835;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
544;2.52835;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
545;2.52835;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
546;2.52835;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
547;2.52835;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
548;2.52835;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
549;2.52835;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
550;2.52835;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
551;2.52835;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
552;2.529197;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
553;2.529197;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
554;2.529797;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
555;2.530854;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
556;2.53121;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
557;2.53121;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
558;2.540882;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
559;2.541097;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
560;2.54147;192.168.43.84;140.213.63.45;QUIC;75;Protected Payload (KP0), DCID=3ca6483874d56de3
561;2.550951;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
562;2.551251;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
563;2.552773;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
564;2.5531;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
565;2.559981;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
566;2.560788;140.213.63.45;192.168.43.84;QUIC;1292;Protected Payload (KP0)
